Node,VRF,Network,Next_Hop,Next_Hop_IP,Next_Hop_Interface,Protocol,Metric,Admin_Distance,Tag
maretta,default,10.0.0.206/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
maretta,default,10.0.0.208/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
maretta,default,10.0.0.208/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
marion,default,10.0.0.86/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
marion,default,10.0.0.87/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
marion,default,10.0.0.154/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
marion,default,10.0.0.154/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
martinsburg,default,10.0.1.26/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
martinsburg,default,10.0.1.27/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
martinsburg,default,10.0.1.64/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
martinsburg,default,10.0.1.64/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
martinsville,default,10.0.1.74/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
martinsville,default,10.0.1.75/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
martinsville,default,10.0.1.82/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
martinsville,default,10.0.1.82/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
metter,default,10.0.1.98/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
metter,default,10.0.1.99/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
metter,default,10.0.1.100/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
metter,default,10.0.1.100/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
mobile,default,10.0.1.116/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
mobile,default,10.0.1.117/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
mobile,default,10.0.1.120/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
mobile,default,10.0.1.121/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
monksttcorner,default,10.0.0.246/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
monksttcorner,default,10.0.0.247/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
monksttcorner,default,10.0.1.34/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
monksttcorner,default,10.0.1.35/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
montgomery,default,10.0.0.180/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
montgomery,default,10.0.0.181/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
montgomery,default,10.0.1.114/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
montgomery,default,10.0.1.114/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
montgomery,default,10.0.1.116/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
montgomery,default,10.0.1.116/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
montgomery,default,10.0.1.118/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
montgomery,default,10.0.1.118/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
murphy,default,10.0.0.222/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
murphy,default,10.0.0.223/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
murphy,default,10.0.1.50/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
murphy,default,10.0.1.51/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
myrtlettbeach,default,10.0.0.62/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
myrtlettbeach,default,10.0.0.63/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
myrtlettbeach,default,10.0.1.40/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
myrtlettbeach,default,10.0.1.41/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
myrtlettbeach,default,10.0.1.42/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
myrtlettbeach,default,10.0.1.43/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nahunta,default,10.0.0.6/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nahunta,default,10.0.0.7/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nahunta,default,10.0.0.10/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
nahunta,default,10.0.0.10/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
nahunta,default,10.0.0.12/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nahunta,default,10.0.0.12/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
newttbern,default,10.0.0.50/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
newttbern,default,10.0.0.50/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
newttbern,default,10.0.0.52/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
newttbern,default,10.0.0.52/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid78,default,10.0.0.184/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nodeid78,default,10.0.0.185/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid78,default,10.0.0.232/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
nodeid78,default,10.0.0.232/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
nodeid78,default,10.0.0.234/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nodeid78,default,10.0.0.234/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
nodeid79,default,10.0.0.186/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nodeid79,default,10.0.0.187/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid79,default,10.0.0.190/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nodeid79,default,10.0.0.191/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
nodeid79,default,10.0.0.236/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
nodeid79,default,10.0.0.236/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
nodeid82,default,10.0.0.244/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nodeid82,default,10.0.0.244/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid82,default,10.0.0.246/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nodeid82,default,10.0.0.246/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
nodeid82,default,10.0.0.248/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
nodeid82,default,10.0.0.248/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
nodeid84,default,10.0.0.88/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nodeid84,default,10.0.0.89/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid84,default,10.0.0.94/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
nodeid84,default,10.0.0.95/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
nodeid84,default,10.0.0.106/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nodeid84,default,10.0.0.107/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
nodeid85,default,10.0.0.0/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nodeid85,default,10.0.0.1/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
nodeid85,default,10.0.0.2/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
nodeid85,default,10.0.0.3/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
nodeid85,default,10.0.0.26/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nodeid85,default,10.0.0.27/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid86,default,10.0.0.34/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
nodeid86,default,10.0.0.35/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
nodeid86,default,10.0.0.240/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
nodeid86,default,10.0.0.241/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
nodeid86,default,10.0.0.250/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
nodeid86,default,10.0.0.250/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
ocala,default,10.0.1.102/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
ocala,default,10.0.1.102/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
ocala,default,10.0.1.104/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
ocala,default,10.0.1.104/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
ocala,default,128.0.0.0/24,ip 10.0.1.103,10.0.1.103,dynamic,bgp,0,20,
ocala,default,128.0.1.0/24,ip 10.0.1.103,10.0.1.103,dynamic,bgp,0,20,
omega,default,10.0.0.122/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
omega,default,10.0.0.123/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
omega,default,10.0.0.130/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
omega,default,10.0.0.131/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
omega,default,10.0.0.134/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
omega,default,10.0.0.134/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
omega,default,10.0.0.136/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
omega,default,10.0.0.136/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
omega,default,128.0.1.0/24,ip 10.0.0.130,10.0.0.130,dynamic,bgp,0,20,
orangeburg,default,10.0.0.0/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
orangeburg,default,10.0.0.0/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
panamattcity,default,10.0.0.176/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
panamattcity,default,10.0.0.177/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
panamattcity,default,10.0.0.178/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
panamattcity,default,10.0.0.179/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
panamattcity,default,10.0.1.122/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
panamattcity,default,10.0.1.122/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
panamattcity,default,128.0.0.0/24,ip 10.0.0.178,10.0.0.178,dynamic,bgp,0,20,
peerdothan_0,default,10.0.0.182/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
peerdothan_0,default,10.0.0.183/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
peerdothan_0,default,128.0.0.0/24,interface Loopback0,AUTO/NONE(-1l),Loopback0,connected,0,0,
peerdothan_0,default,128.0.0.1/32,interface Loopback0,AUTO/NONE(-1l),Loopback0,local,0,0,
peervadosta_1,default,10.0.0.132/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
peervadosta_1,default,10.0.0.133/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
peervadosta_1,default,128.0.1.0/24,interface Loopback0,AUTO/NONE(-1l),Loopback0,connected,0,0,
peervadosta_1,default,128.0.1.1/32,interface Loopback0,AUTO/NONE(-1l),Loopback0,local,0,0,
pembroke,default,10.0.1.96/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
pembroke,default,10.0.1.97/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
pembroke,default,10.0.1.98/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
pembroke,default,10.0.1.98/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
pensacola,default,10.0.0.174/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
pensacola,default,10.0.0.175/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
pensacola,default,10.0.1.120/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
pensacola,default,10.0.1.120/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
radford,default,10.0.0.156/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
radford,default,10.0.0.157/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
radford,default,10.0.0.172/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
radford,default,10.0.0.172/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
raleigh,default,10.0.0.36/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
raleigh,default,10.0.0.36/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
raleigh,default,10.0.0.38/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
raleigh,default,10.0.0.38/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
raleigh,default,10.0.0.40/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
raleigh,default,10.0.0.40/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
rentz,default,10.0.1.92/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
rentz,default,10.0.1.93/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
rentz,default,10.0.1.100/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
rentz,default,10.0.1.101/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
ringgold,default,10.0.0.212/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
ringgold,default,10.0.0.213/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
ringgold,default,10.0.0.218/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
ringgold,default,10.0.0.218/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
roanoke,default,10.0.0.144/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
roanoke,default,10.0.0.144/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
roanoke,default,10.0.0.146/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
roanoke,default,10.0.0.146/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
roanoke,default,10.0.0.148/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
roanoke,default,10.0.0.148/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
roanoke,default,10.0.0.150/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
roanoke,default,10.0.0.150/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
rocktthill,default,10.0.1.30/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
rocktthill,default,10.0.1.31/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
rocktthill,default,10.0.1.60/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
rocktthill,default,10.0.1.61/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
rocktthill,default,10.0.1.62/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
rocktthill,default,10.0.1.62/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
rockyttmount,default,10.0.0.38/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
rockyttmount,default,10.0.0.39/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
rockyttmount,default,10.0.0.42/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
rockyttmount,default,10.0.0.42/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
rockyttmount,default,10.0.0.44/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
rockyttmount,default,10.0.0.44/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
rockyttmountid125,default,10.0.0.150/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
rockyttmountid125,default,10.0.0.151/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
rockyttmountid125,default,10.0.1.74/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
rockyttmountid125,default,10.0.1.74/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
salisbury,default,10.0.0.96/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
salisbury,default,10.0.0.96/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
salisbury,default,10.0.0.98/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
salisbury,default,10.0.0.98/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
savannah,default,10.0.0.250/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
savannah,default,10.0.0.251/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
savannah,default,10.0.1.38/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
savannah,default,10.0.1.39/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
savannah,default,10.0.1.84/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
savannah,default,10.0.1.85/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
savannah,default,10.0.1.86/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
savannah,default,10.0.1.86/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
sparta,default,10.0.0.112/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
sparta,default,10.0.0.113/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
sparta,default,10.0.0.114/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
sparta,default,10.0.0.115/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
sparta,default,10.0.0.158/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
sparta,default,10.0.0.159/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
spartanburg,default,10.0.1.10/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
spartanburg,default,10.0.1.11/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
spartanburg,default,10.0.1.56/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
spartanburg,default,10.0.1.57/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
spartanburg,default,10.0.1.58/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
spartanburg,default,10.0.1.59/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
staunton,default,10.0.0.168/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
staunton,default,10.0.0.169/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
staunton,default,10.0.1.76/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
staunton,default,10.0.1.77/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
staunton,default,10.0.1.80/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
staunton,default,10.0.1.80/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
stephensttcity,default,10.0.0.236/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
stephensttcity,default,10.0.0.237/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
stephensttcity,default,10.0.1.26/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
stephensttcity,default,10.0.1.26/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
sumter,default,10.0.0.24/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
sumter,default,10.0.0.25/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
sumter,default,10.0.0.248/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
sumter,default,10.0.0.249/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
sumter,default,10.0.1.46/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
sumter,default,10.0.1.47/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
sylva,default,10.0.1.2/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
sylva,default,10.0.1.3/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
sylva,default,10.0.1.54/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
sylva,default,10.0.1.55/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
tallahassee,default,10.0.0.18/31,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,connected,0,0,
tallahassee,default,10.0.0.19/32,interface FastEthernet1/0,AUTO/NONE(-1l),FastEthernet1/0,local,0,0,
tallahassee,default,10.0.0.140/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
tallahassee,default,10.0.0.141/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
tallahassee,default,10.0.1.102/31,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,connected,0,0,
tallahassee,default,10.0.1.103/32,interface FastEthernet1/1,AUTO/NONE(-1l),FastEthernet1/1,local,0,0,
tallahassee,default,10.0.1.124/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
tallahassee,default,10.0.1.125/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
tallahassee,default,128.0.0.0/24,ip 10.0.1.124,10.0.1.124,dynamic,bgp,0,20,
tallahassee,default,128.0.1.0/24,ip 10.0.0.140,10.0.0.140,dynamic,bgp,0,20,
tarttheel,default,10.0.0.60/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
tarttheel,default,10.0.0.61/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
tarttheel,default,10.0.0.200/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
tarttheel,default,10.0.0.200/32,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,local,0,0,
tifton,default,10.0.0.120/31,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,connected,0,0,
tifton,default,10.0.0.120/32,interface FastEthernet0/0,AUTO/NONE(-1l),FastEthernet0/0,local,0,0,
tifton,default,10.0.0.122/31,interface FastEthernet0/1,AUTO/NONE(-1l),FastEthernet0/1,connected,0,0,
